cloud_cover,diffuse_radiation,direct_radiation,relative_humidity_2m,surface_pressure,temperature_2m,time,wind_direction_10m,wind_speed_10m
47,0.0,0.0,77,982.8,9.6,1699221600000,208,21.6
71,0.0,0.0,76,983.5,9.6,1699225200000,220,21.5
92,0.0,0.0,77,983.9,9.2,1699228800000,218,15.9
62,0.0,0.0,77,984.3,9.6,1699232400000,213,16.7
82,0.0,0.0,78,985.1,9.8,1699236000000,216,19.1
78,0.0,0.0,79,985.7,9.8,1699239600000,210,20.0
82,0.0,0.0,80,986.4,9.6,1699243200000,207,20.1
74,0.0,0.0,80,987.2,9.9,1699246800000,204,18.5
72,0.0,0.0,82,987.8,9.5,1699250400000,200,16.9
43,0.0,0.0,83,987.9,9.1,1699254000000,194,16.7
79,6.0,2.0,83,988.5,9.1,1699257600000,197,17.3
76,43.0,21.0,77,988.8,10.4,1699261200000,212,19.1
94,99.0,58.0,73,989.3,11.4,1699264800000,207,19.0
100,122.0,89.0,73,989.6,11.8,1699268400000,199,18.7
98,85.0,32.0,77,989.6,11.4,1699272000000,207,20.1
94,151.0,15.0,79,989.3,11.5,1699275600000,201,18.5
56,101.0,169.0,69,989.5,13.4,1699279200000,211,21.5
91,90.0,139.0,63,989.6,13.2,1699282800000,222,21.2
88,74.0,28.0,71,990.3,12.1,1699286400000,218,21.0
99,22.0,8.0,72,990.9,11.2,1699290000000,222,16.6
81,0.0,0.0,74,992.0,10.6,1699293600000,219,15.9
54,0.0,0.0,78,992.7,9.6,1699297200000,211,14.7
75,0.0,0.0,80,993.1,9.1,1699300800000,206,15.6
17,0.0,0.0,84,993.6,8.6,1699304400000,204,16.9
23,0.0,0.0,86,994.2,8.1,1699308000000,206,16.4
2,0.0,0.0,88,994.2,7.8,1699311600000,201,15.4
3,0.0,0.0,89,994.6,7.3,1699315200000,196,16.1
10,0.0,0.0,88,994.7,7.3,1699318800000,198,16.6
8,0.0,0.0,89,995.1,7.5,1699322400000,201,16.2
3,0.0,0.0,89,995.2,7.1,1699326000000,195,16.4
2,0.0,0.0,87,995.1,7.0,1699329600000,194,19.3
26,0.0,0.0,86,995.2,6.9,1699333200000,200,19.9
45,0.0,0.0,87,995.4,6.8,1699336800000,199,19.0
66,0.0,0.0,88,995.3,6.8,1699340400000,200,17.7
90,6.0,2.0,87,996.0,7.2,1699344000000,196,18.3
99,49.0,13.0,86,996.4,8.0,1699347600000,200,14.9
98,41.0,30.0,83,996.6,8.7,1699351200000,202,17.4
88,89.0,36.0,80,996.9,9.7,1699354800000,218,17.7
91,146.0,56.0,77,997.2,10.3,1699358400000,225,17.3
77,139.0,108.0,73,996.9,10.9,1699362000000,235,17.6
75,112.0,157.0,72,996.9,11.1,1699365600000,227,19.6
67,93.0,126.0,69,997.1,10.9,1699369200000,232,18.7
42,58.0,69.0,72,997.3,10.2,1699372800000,231,14.3
12,16.0,16.0,72,997.8,8.9,1699376400000,237,12.5
49,0.0,0.0,79,998.3,7.6,1699380000000,221,10.0
62,0.0,0.0,84,998.8,6.8,1699383600000,207,9.7
18,0.0,0.0,88,999.4,6.5,1699387200000,203,11.8
2,0.0,0.0,90,999.4,6.0,1699390800000,200,13.4
1,0.0,0.0,92,999.9,5.7,1699394400000,199,14.1
12,0.0,0.0,92,1000.1,5.6,1699398000000,203,14.8
21,0.0,0.0,92,1000.1,5.6,1699401600000,201,15.4
34,0.0,0.0,91,1000.2,5.7,1699405200000,205,15.5
10,0.0,0.0,89,1000.4,6.3,1699408800000,204,17.7
10,0.0,0.0,88,1000.2,6.3,1699412400000,202,17.9
15,0.0,0.0,89,1000.3,5.8,1699416000000,199,17.5
5,0.0,0.0,89,1000.7,5.6,1699419600000,200,16.9
2,0.0,0.0,91,1000.8,5.2,1699423200000,198,15.9
1,0.0,0.0,91,1000.8,5.1,1699426800000,200,16.1
22,5.0,4.0,92,1001.1,5.1,1699430400000,201,15.4
6,38.0,65.0,85,1001.6,6.7,1699434000000,202,17.1
22,53.0,176.0,81,1001.7,8.2,1699437600000,192,14.3
80,73.0,246.0,75,1001.5,9.9,1699441200000,200,15.7
84,132.0,107.0,69,1001.0,11.1,1699444800000,209,14.8
58,125.0,132.0,68,1000.1,11.5,1699448400000,190,16.5
16,95.0,211.0,60,999.9,12.4,1699452000000,221,16.6
26,64.0,191.0,58,998.9,12.7,1699455600000,211,14.7
8,53.0,86.0,63,998.3,11.7,1699459200000,195,12.7
97,16.0,18.0,69,997.5,9.8,1699462800000,187,12.3
94,0.0,0.0,70,996.9,8.9,1699466400000,189,14.2
100,0.0,0.0,72,996.5,8.1,1699470000000,194,13.0
100,0.0,0.0,76,996.1,7.4,1699473600000,199,13.0
31,0.0,0.0,78,995.8,7.2,1699477200000,193,14.8
34,0.0,0.0,79,995.3,6.9,1699480800000,192,16.2
96,0.0,0.0,79,994.7,6.7,1699484400000,198,16.3
100,0.0,0.0,79,994.3,6.3,1699488000000,198,15.9
91,0.0,0.0,76,993.6,6.3,1699491600000,196,17.2
100,0.0,0.0,73,993.2,6.3,1699495200000,194,20.8
100,0.0,0.0,68,992.5,6.7,1699498800000,199,20.9
99,0.0,0.0,65,991.7,7.1,1699502400000,203,20.7
100,0.0,0.0,64,991.1,7.6,1699506000000,205,19.8
100,0.0,0.0,66,990.9,7.3,1699509600000,207,21.4
100,0.0,0.0,66,990.6,7.7,1699513200000,198,21.2
100,1.0,0.0,63,990.5,8.3,1699516800000,197,21.1
100,16.0,0.0,62,990.5,8.9,1699520400000,196,23.9
100,49.0,1.0,62,990.3,9.8,1699524000000,198,25.0
100,66.0,0.0,62,990.2,10.8,1699527600000,199,25.5
100,44.0,0.0,68,990.2,10.9,1699531200000,192,23.6
100,67.0,1.0,73,989.7,11.1,1699534800000,193,22.5
100,76.0,0.0,78,989.6,11.0,1699538400000,200,22.5
100,77.0,0.0,78,989.5,10.9,1699542000000,199,20.6
100,45.0,0.0,81,989.4,10.3,1699545600000,200,20.7
100,12.0,0.0,82,989.1,9.9,1699549200000,199,20.9
62,0.0,0.0,85,988.9,9.3,1699552800000,194,22.6
9,0.0,0.0,85,988.3,8.9,1699556400000,196,23.2
20,0.0,0.0,83,987.7,8.9,1699560000000,191,23.1
100,0.0,0.0,82,987.5,8.8,1699563600000,195,22.0
100,0.0,0.0,81,987.2,8.9,1699567200000,196,22.1
100,0.0,0.0,81,987.1,8.7,1699570800000,196,21.0
100,0.0,0.0,82,986.5,8.8,1699574400000,192,21.0
100,0.0,0.0,90,985.9,8.0,1699578000000,188,18.9
100,0.0,0.0,91,985.5,8.6,1699581600000,200,19.1
100,0.0,0.0,90,985.0,8.3,1699585200000,193,17.0
100,0.0,0.0,90,984.9,7.8,1699588800000,202,17.4
100,0.0,0.0,89,985.1,7.8,1699592400000,197,19.6
91,0.0,0.0,89,985.3,7.6,1699596000000,200,18.0
82,0.0,0.0,90,985.8,7.1,1699599600000,200,13.8
65,4.0,1.0,92,986.1,6.9,1699603200000,206,14.0
47,37.0,33.0,89,986.3,7.8,1699606800000,206,17.2
19,80.0,97.0,78,986.2,9.1,1699610400000,220,18.4
14,82.0,194.0,70,986.2,9.9,1699614000000,224,19.6
11,79.0,279.0,66,985.6,10.5,1699617600000,217,19.0
26,82.0,284.0,57,985.0,11.2,1699621200000,220,20.7
95,111.0,130.0,59,985.5,10.8,1699624800000,215,19.7
97,97.0,91.0,64,985.1,10.8,1699628400000,200,18.0
100,61.0,9.0,65,985.1,9.9,1699632000000,196,18.7
84,16.0,0.0,68,984.8,9.2,1699635600000,195,17.9
79,0.0,0.0,70,984.9,8.2,1699639200000,197,19.2
97,0.0,0.0,69,984.6,8.4,1699642800000,201,22.8
88,0.0,0.0,68,983.7,8.4,1699646400000,197,24.1
91,0.0,0.0,68,983.3,8.2,1699650000000,197,26.4
100,0.0,0.0,80,983.2,6.8,1699653600000,198,24.9
100,0.0,0.0,82,982.7,7.4,1699657200000,197,26.0
100,0.0,0.0,83,982.9,7.4,1699660800000,196,23.2
100,0.0,0.0,85,983.5,7.4,1699664400000,234,20.9
27,0.0,0.0,79,984.5,7.9,1699668000000,269,29.9
35,0.0,0.0,81,985.8,7.2,1699671600000,270,24.8
56,0.0,0.0,80,986.6,7.1,1699675200000,266,19.5
99,0.0,0.0,81,987.5,7.0,1699678800000,262,18.2
85,0.0,0.0,79,988.8,7.2,1699682400000,252,15.9
70,0.0,0.0,83,989.7,6.4,1699686000000,240,12.9
56,3.0,1.0,88,990.5,5.9,1699689600000,226,12.0
54,39.0,16.0,85,991.3,6.7,1699693200000,226,12.5
32,80.0,49.0,77,991.5,7.7,1699696800000,236,14.8
34,104.0,105.0,73,991.9,8.0,1699700400000,250,18.3
22,93.0,204.0,68,991.7,8.9,1699704000000,250,18.3
7,87.0,264.0,63,991.3,9.4,1699707600000,257,16.2
23,93.0,218.0,58,991.5,9.7,1699711200000,260,16.1
31,88.0,127.0,60,991.4,9.6,1699714800000,249,15.0
99,46.0,80.0,68,991.8,8.8,1699718400000,229,10.0
97,18.0,2.0,77,992.2,7.3,1699722000000,201,8.9
95,0.0,0.0,92,992.8,5.9,1699725600000,167,9.3
74,0.0,0.0,93,992.7,5.8,1699729200000,171,4.7
82,0.0,0.0,93,992.7,5.6,1699732800000,207,7.2
81,0.0,0.0,92,992.8,5.6,1699736400000,211,9.7
29,0.0,0.0,92,992.6,5.5,1699740000000,198,11.7
26,0.0,0.0,94,992.1,4.8,1699743600000,191,11.0
47,0.0,0.0,95,991.5,4.2,1699747200000,186,10.9
50,0.0,0.0,94,990.6,4.2,1699750800000,188,12.4
64,0.0,0.0,95,990.6,4.9,1699754400000,192,12.1
89,0.0,0.0,95,990.2,4.2,1699758000000,182,9.4
100,0.0,0.0,95,989.4,3.9,1699761600000,178,8.6
100,0.0,0.0,95,988.8,3.3,1699765200000,186,7.2
100,0.0,0.0,94,988.8,3.8,1699768800000,183,7.2
100,0.0,0.0,94,989.1,3.8,1699772400000,173,8.7
100,3.0,0.0,93,989.2,4.2,1699776000000,170,10.6
97,44.0,5.0,89,989.6,5.1,1699779600000,172,13.1
100,94.0,68.0,86,989.7,6.4,1699783200000,166,13.4
100,143.0,50.0,82,990.1,6.8,1699786800000,185,16.6
100,151.0,11.0,81,990.0,6.8,1699790400000,185,16.3
100,149.0,35.0,81,990.0,6.8,1699794000000,185,15.9
100,59.0,1.0,89,990.0,6.5,1699797600000,182,12.2
100,27.0,0.0,93,989.8,6.2,1699801200000,178,11.9
100,7.0,0.0,94,990.0,5.9,1699804800000,184,9.4
100,2.0,0.0,96,990.2,5.9,1699808400000,203,7.4
100,0.0,0.0,95,991.1,6.1,1699812000000,221,3.8
100,0.0,0.0,95,991.6,6.1,1699815600000,209,7.4
100,0.0,0.0,98,992.0,5.9,1699819200000,199,8.8
100,0.0,0.0,98,992.4,5.9,1699822800000,180,7.2
100,0.0,0.0,98,992.8,6.2,1699826400000,187,9.4
100,0.0,0.0,98,992.6,7.5,1699830000000,200,14.9
100,0.0,0.0,94,993.2,9.2,1699833600000,199,15.6
100,0.0,0.0,93,992.3,9.8,1699837200000,197,19.6
100,0.0,0.0,94,992.2,10.1,1699840800000,196,18.7
100,0.0,0.0,92,992.2,10.9,1699844400000,210,21.1
100,0.0,0.0,90,992.8,11.2,1699848000000,212,20.4
100,0.0,0.0,93,993.2,10.8,1699851600000,207,13.7
100,0.0,0.0,93,993.6,10.9,1699855200000,208,15.1
100,0.0,0.0,93,993.0,10.8,1699858800000,195,15.6
100,1.0,0.0,94,992.1,11.0,1699862400000,199,20.9
100,15.0,0.0,94,992.2,11.2,1699866000000,193,17.7
100,42.0,0.0,92,992.0,12.2,1699869600000,183,20.5
100,60.0,0.0,88,992.2,13.2,1699873200000,194,23.1
100,80.0,1.0,89,991.5,13.5,1699876800000,193,24.7
100,52.0,0.0,85,990.4,14.2,1699880400000,194,25.2
100,62.0,0.0,87,990.2,14.3,1699884000000,195,22.0
100,57.0,0.0,85,989.8,14.5,1699887600000,194,23.0
100,23.0,0.0,85,989.7,14.4,1699891200000,190,22.7
100,6.0,0.0,87,989.2,14.1,1699894800000,192,22.1
99,0.0,0.0,85,989.3,14.2,1699898400000,197,21.4
100,0.0,0.0,85,989.5,14.4,1699902000000,208,20.0
95,0.0,0.0,82,989.4,15.1,1699905600000,230,23.5
87,0.0,0.0,81,989.8,15.2,1699909200000,230,23.5
99,0.0,0.0,81,990.9,14.9,1699912800000,239,22.3
68,0.0,0.0,80,991.3,14.8,1699916400000,249,22.3
56,0.0,0.0,78,991.9,14.9,1699920000000,256,21.5
100,0.0,0.0,79,992.3,13.9,1699923600000,272,21.3
94,0.0,0.0,87,992.5,12.9,1699927200000,274,20.6
87,0.0,0.0,84,992.8,12.2,1699930800000,259,18.4
85,0.0,0.0,82,993.4,11.6,1699934400000,238,12.8
93,0.0,0.0,77,994.1,11.0,1699938000000,225,11.2
100,0.0,0.0,81,995.0,10.1,1699941600000,198,10.2
100,0.0,0.0,86,995.1,9.5,1699945200000,183,12.3
99,2.0,0.0,82,995.4,10.1,1699948800000,186,16.7
100,31.0,7.0,80,995.5,10.3,1699952400000,190,19.0
100,73.0,88.0,77,995.3,11.3,1699956000000,190,16.5
100,112.0,27.0,75,995.1,12.2,1699959600000,189,15.3
100,125.0,12.0,71,994.7,13.5,1699963200000,190,17.9
100,89.0,12.0,70,993.3,13.8,1699966800000,196,15.4
100,55.0,0.0,80,993.1,11.9,1699970400000,194,17.5
100,70.0,1.0,82,992.6,11.7,1699974000000,189,21.8
100,26.0,0.0,86,991.8,10.6,1699977600000,183,23.1
100,6.0,0.0,88,990.6,10.2,1699981200000,183,23.8
100,0.0,0.0,90,990.0,10.0,1699984800000,199,24.4
100,0.0,0.0,89,990.1,10.6,1699988400000,219,21.8
100,0.0,0.0,87,990.1,11.8,1699992000000,241,23.0
90,0.0,0.0,82,991.2,12.3,1699995600000,260,28.1
73,0.0,0.0,81,992.2,11.6,1699999200000,268,28.8
95,0.0,0.0,81,993.3,10.9,1700002800000,269,28.1
69,0.0,0.0,80,994.2,10.9,1700006400000,269,28.1
31,0.0,0.0,78,995.2,10.9,1700010000000,269,26.6
82,0.0,0.0,76,996.3,10.8,1700013600000,264,25.7
53,0.0,0.0,75,997.3,10.8,1700017200000,259,21.6
81,0.0,0.0,77,997.9,10.4,1700020800000,255,18.3
72,0.0,0.0,78,998.6,10.2,1700024400000,238,13.6
86,0.0,0.0,86,999.3,9.6,1700028000000,237,12.5
95,0.0,0.0,89,999.7,9.2,1700031600000,234,11.1
70,2.0,0.0,89,1000.3,9.2,1700035200000,240,12.1
66,35.0,23.0,86,1001.0,9.8,1700038800000,251,14.1
28,79.0,51.0,80,1001.4,11.1,1700042400000,250,14.6
31,91.0,135.0,71,1001.7,12.1,1700046000000,257,17.0
39,102.0,159.0,68,1001.9,12.2,1700049600000,256,20.0
24,89.0,208.0,65,1001.6,12.6,1700053200000,253,19.9
22,94.0,150.0,67,1002.2,12.3,1700056800000,252,19.7
17,65.0,129.0,67,1002.2,12.1,1700060400000,243,16.6
19,44.0,66.0,71,1002.5,11.4,1700064000000,232,12.8
23,11.0,10.0,77,1002.8,9.6,1700067600000,218,11.0
17,0.0,0.0,79,1003.3,9.0,1700071200000,211,11.8
35,0.0,0.0,81,1003.6,8.6,1700074800000,203,12.1
74,0.0,0.0,84,1003.4,8.1,1700078400000,206,11.6
47,0.0,0.0,84,1003.4,8.3,1700082000000,204,13.4
57,0.0,0.0,91,1003.4,7.6,1700085600000,198,11.4
59,0.0,0.0,88,1003.3,8.0,1700089200000,204,11.4
61,0.0,0.0,89,1003.0,7.7,1700092800000,208,10.6
94,0.0,0.0,91,1002.6,7.4,1700096400000,208,7.7
87,0.0,0.0,92,1002.5,7.6,1700100000000,216,8.5
95,0.0,0.0,93,1002.2,7.4,1700103600000,207,8.0
100,0.0,0.0,93,1001.6,7.5,1700107200000,197,7.5
99,0.0,0.0,93,1001.1,7.5,1700110800000,205,6.8
100,0.0,0.0,94,1000.5,7.1,1700114400000,188,7.6
100,0.0,0.0,93,1000.2,6.8,1700118000000,194,10.7
100,1.0,0.0,90,999.5,7.0,1700121600000,194,11.5
100,42.0,4.0,87,998.4,7.7,1700125200000,182,11.9
100,94.0,6.0,87,997.6,8.0,1700128800000,192,10.7
100,103.0,2.0,86,996.0,8.2,1700132400000,166,8.9
100,79.0,1.0,86,994.6,8.4,1700136000000,169,7.3
100,112.0,2.0,83,993.1,8.6,1700139600000,85,4.0
100,33.0,0.0,92,991.9,8.6,1700143200000,117,7.2
100,31.0,0.0,91,990.7,8.9,1700146800000,86,9.4
100,13.0,0.0,91,989.6,8.4,1700150400000,79,11.7
100,3.0,0.0,92,988.5,7.9,1700154000000,44,13.5
100,0.0,0.0,93,987.2,7.7,1700157600000,38,12.3
100,0.0,0.0,94,986.9,7.6,1700161200000,42,15.0
100,0.0,0.0,94,986.9,7.9,1700164800000,45,3.6
100,0.0,0.0,95,987.1,7.7,1700168400000,1,15.1
100,0.0,0.0,95,987.3,7.3,1700172000000,3,14.8
100,0.0,0.0,93,989.5,7.4,1700175600000,337,19.5
100,0.0,0.0,91,992.4,7.3,1700179200000,324,20.9
100,0.0,0.0,91,995.0,7.4,1700182800000,307,18.5
100,0.0,0.0,89,997.5,7.4,1700186400000,303,21.1
100,0.0,0.0,88,998.7,7.3,1700190000000,304,16.9
100,0.0,0.0,89,999.5,7.2,1700193600000,301,17.6
98,0.0,0.0,91,1000.1,6.8,1700197200000,303,15.9
99,0.0,0.0,91,1000.6,6.6,1700200800000,294,12.6
100,0.0,0.0,90,1001.2,6.4,1700204400000,280,12.4
100,0.0,0.0,91,1001.8,6.4,1700208000000,275,12.3
100,13.0,0.0,88,1002.4,6.9,1700211600000,270,11.5
100,73.0,5.0,83,1002.8,7.5,1700215200000,267,13.7
100,94.0,16.0,81,1002.9,7.8,1700218800000,260,12.1
81,96.0,16.0,81,1002.9,8.3,1700222400000,259,13.2
97,116.0,78.0,67,1002.9,8.9,1700226000000,274,16.6
100,92.0,25.0,82,1003.2,8.3,1700229600000,247,8.2
100,53.0,1.0,85,1003.6,7.8,1700233200000,273,14.1
100,24.0,0.0,88,1004.3,6.9,1700236800000,284,13.4
97,5.0,1.0,90,1004.7,6.3,1700240400000,261,4.4
72,0.0,0.0,92,1005.4,6.2,1700244000000,213,6.0
72,0.0,0.0,94,1005.7,5.6,1700247600000,182,9.0
58,0.0,0.0,93,1006.1,4.8,1700251200000,186,9.8
55,0.0,0.0,96,1006.3,4.3,1700254800000,208,5.3
59,0.0,0.0,96,1006.7,4.6,1700258400000,212,5.5
91,0.0,0.0,96,1007.4,4.3,1700262000000,230,6.1
99,0.0,0.0,96,1007.8,4.3,1700265600000,232,6.4
100,0.0,0.0,95,1008.2,4.2,1700269200000,220,6.1
100,0.0,0.0,95,1008.1,4.7,1700272800000,205,6.0
100,0.0,0.0,96,1008.0,4.7,1700276400000,191,7.7
97,0.0,0.0,96,1007.9,4.2,1700280000000,199,9.9
99,0.0,0.0,96,1007.9,4.2,1700283600000,195,10.0
100,0.0,0.0,98,1007.7,3.5,1700287200000,186,10.1
100,0.0,0.0,98,1007.9,3.3,1700290800000,188,10.5
100,1.0,0.0,97,1007.2,3.7,1700294400000,184,11.5
100,38.0,1.0,94,1007.5,4.8,1700298000000,187,11.6
100,32.0,0.0,94,1007.5,5.2,1700301600000,187,11.6
100,77.0,2.0,91,1007.2,5.9,1700305200000,187,12.7
100,97.0,4.0,86,1006.8,6.7,1700308800000,185,13.0
100,111.0,3.0,83,1006.3,7.3,1700312400000,180,12.2
100,104.0,2.0,92,1005.7,7.4,1700316000000,186,14.5
100,60.0,0.0,87,1004.4,7.7,1700319600000,193,19.6
100,30.0,0.0,85,1004.0,7.8,1700323200000,195,19.4
100,4.0,0.0,83,1003.8,7.8,1700326800000,197,19.6
100,0.0,0.0,78,1002.8,8.0,1700330400000,191,21.6
100,0.0,0.0,73,1001.8,8.2,1700334000000,194,21.9
100,0.0,0.0,75,1001.2,8.2,1700337600000,194,21.9
100,0.0,0.0,85,1000.7,7.5,1700341200000,191,22.7
100,0.0,0.0,89,1000.0,7.4,1700344800000,193,22.9
100,0.0,0.0,89,999.7,7.8,1700348400000,193,23.2
100,0.0,0.0,91,999.3,8.1,1700352000000,188,20.0
100,0.0,0.0,92,998.6,8.5,1700355600000,182,20.2
100,0.0,0.0,93,998.2,8.8,1700359200000,191,19.4
100,0.0,0.0,93,998.2,9.3,1700362800000,187,16.7
100,0.0,0.0,93,997.9,9.7,1700366400000,181,14.4
100,0.0,0.0,94,997.6,10.0,1700370000000,174,15.9
100,0.0,0.0,92,997.6,10.6,1700373600000,179,18.7
100,0.0,0.0,90,997.6,11.0,1700377200000,184,20.2
100,0.0,0.0,90,997.9,11.1,1700380800000,187,20.7
100,20.0,2.0,90,998.3,11.5,1700384400000,189,22.6
95,50.0,0.0,89,998.8,12.2,1700388000000,197,22.2
79,97.0,60.0,87,999.0,13.5,1700391600000,200,18.8
71,94.0,118.0,85,998.5,14.1,1700395200000,213,19.8
71,120.0,91.0,81,997.7,14.5,1700398800000,206,20.0
28,73.0,205.0,72,997.3,15.6,1700402400000,233,18.0
12,61.0,144.0,75,996.9,15.2,1700406000000,224,17.1
68,43.0,61.0,76,996.6,14.2,1700409600000,222,17.1
56,11.0,6.0,80,997.0,12.6,1700413200000,224,14.5
66,0.0,0.0,87,997.6,12.1,1700416800000,230,13.6
36,0.0,0.0,84,997.6,12.5,1700420400000,230,11.8
69,0.0,0.0,85,997.9,12.1,1700424000000,247,14.0
51,0.0,0.0,88,998.2,11.4,1700427600000,254,12.0
75,0.0,0.0,84,998.5,11.1,1700431200000,246,13.4
80,0.0,0.0,84,998.7,10.8,1700434800000,235,13.2
80,0.0,0.0,86,998.6,10.4,1700438400000,214,11.7
99,0.0,0.0,91,998.5,9.6,1700442000000,195,12.3
98,0.0,0.0,89,998.5,9.7,1700445600000,194,12.2
100,0.0,0.0,92,998.4,9.3,1700449200000,199,11.0
96,0.0,0.0,92,998.1,9.8,1700452800000,203,14.8
100,0.0,0.0,89,997.9,10.1,1700456400000,201,18.1
99,0.0,0.0,85,997.7,10.4,1700460000000,205,20.3
99,0.0,0.0,85,997.6,10.4,1700463600000,209,19.0
100,1.0,0.0,90,997.7,9.6,1700467200000,213,15.9
100,21.0,1.0,88,997.8,10.0,1700470800000,210,17.1
87,69.0,9.0,88,997.7,10.4,1700474400000,212,17.0
67,85.0,84.0,81,997.4,11.2,1700478000000,221,16.3
47,92.0,153.0,80,996.7,11.5,1700481600000,213,15.1
50,90.0,165.0,75,995.7,11.7,1700485200000,225,18.3
29,84.0,122.0,78,995.4,11.8,1700488800000,220,15.6
52,60.0,98.0,74,994.7,11.8,1700492400000,226,14.5
38,38.0,42.0,79,994.5,10.4,1700496000000,225,13.7
78,8.0,6.0,82,994.0,9.3,1700499600000,198,12.5
73,0.0,0.0,85,993.8,9.4,1700503200000,193,17.4
97,0.0,0.0,84,993.6,9.1,1700506800000,200,18.8
100,0.0,0.0,86,993.6,9.1,1700510400000,202,17.4
100,0.0,0.0,90,993.3,8.9,1700514000000,198,17.4
100,0.0,0.0,89,993.1,8.8,1700517600000,191,18.7
100,0.0,0.0,89,992.9,9.0,1700521200000,198,20.0
96,0.0,0.0,89,992.8,9.1,1700524800000,203,18.1
90,0.0,0.0,91,992.6,8.8,1700528400000,202,14.7
52,0.0,0.0,91,992.8,8.5,1700532000000,201,11.2
91,0.0,0.0,93,993.0,8.1,1700535600000,215,8.8
100,0.0,0.0,92,992.9,8.4,1700539200000,216,8.5
35,0.0,0.0,93,993.1,8.1,1700542800000,239,9.2
100,0.0,0.0,94,993.5,7.7,1700546400000,242,6.1
100,0.0,0.0,93,993.9,7.8,1700550000000,238,8.1
100,0.0,0.0,93,994.3,7.8,1700553600000,238,9.4
100,5.0,0.0,94,994.9,8.0,1700557200000,268,9.0
100,47.0,13.0,90,995.3,8.8,1700560800000,316,14.0
100,93.0,14.0,88,995.9,9.5,1700564400000,330,12.4
100,119.0,15.0,82,996.2,9.9,1700568000000,343,13.6
100,96.0,46.0,88,996.5,9.6,1700571600000,351,13.1
83,72.0,92.0,83,996.8,9.8,1700575200000,7,12.7
100,61.0,39.0,85,997.2,9.5,1700578800000,352,10.5
91,38.0,1.0,86,997.8,9.4,1700582400000,352,12.4
94,5.0,1.0,84,998.4,8.9,1700586000000,348,8.8
65,0.0,0.0,87,999.3,8.1,1700589600000,350,10.2
51,0.0,0.0,91,999.9,7.4,1700593200000,346,10.7
33,0.0,0.0,93,1000.8,6.9,1700596800000,345,10.0
58,0.0,0.0,93,1001.3,6.4,1700600400000,340,9.6
97,0.0,0.0,93,1001.9,6.3,1700604000000,350,8.4
100,0.0,0.0,91,1002.3,6.7,1700607600000,344,7.9
88,0.0,0.0,92,1002.6,6.4,1700611200000,326,7.8
100,0.0,0.0,91,1002.7,6.8,1700614800000,339,8.1
100,0.0,0.0,92,1003.2,7.2,1700618400000,19,18.7
99,0.0,0.0,90,1003.8,6.3,1700622000000,20,19.9
89,0.0,0.0,89,1004.5,5.2,1700625600000,20,22.7
66,0.0,0.0,88,1005.3,4.4,1700629200000,17,20.4
25,0.0,0.0,88,1006.1,3.8,1700632800000,19,20.2
27,0.0,0.0,88,1007.1,3.0,1700636400000,19,19.0
3,0.0,0.0,90,1008.2,2.5,1700640000000,18,18.6
9,26.0,30.0,86,1008.7,2.8,1700643600000,23,18.4
58,55.0,111.0,80,1008.9,3.3,1700647200000,33,18.5
90,96.0,113.0,75,1009.6,3.7,1700650800000,28,18.7
96,119.0,57.0,73,1010.1,3.8,1700654400000,26,17.2
76,133.0,42.0,71,1009.8,3.8,1700658000000,27,14.5
99,112.0,28.0,68,1010.4,3.7,1700661600000,27,15.3
99,95.0,48.0,67,1010.7,3.7,1700665200000,28,13.8
99,42.0,18.0,69,1010.6,3.0,1700668800000,42,9.2
75,8.0,3.0,73,1010.8,2.5,1700672400000,40,6.1
100,0.0,0.0,79,1011.3,1.7,1700676000000,17,6.0
100,0.0,0.0,77,1011.8,2.0,1700679600000,16,6.7
100,0.0,0.0,86,1011.6,1.3,1700683200000,47,6.4
100,0.0,0.0,77,1011.5,2.0,1700686800000,304,1.3
100,0.0,0.0,89,1011.2,0.2,1700690400000,265,4.3
100,0.0,0.0,90,1011.1,0.2,1700694000000,285,4.1
99,0.0,0.0,92,1010.7,-1.1,1700697600000,283,6.6
100,0.0,0.0,92,1010.9,-0.1,1700701200000,311,3.3
18,0.0,0.0,86,1011.5,0.7,1700704800000,180,3.2
4,0.0,0.0,96,1011.1,-0.3,1700708400000,195,5.6
3,0.0,0.0,96,1010.8,-0.6,1700712000000,202,8.6
0,0.0,0.0,92,1010.6,-0.6,1700715600000,203,8.2
0,0.0,0.0,91,1010.4,-0.7,1700719200000,208,8.5
56,0.0,0.0,92,1010.1,-1.0,1700722800000,203,9.4
100,0.0,0.0,89,1010.1,-0.2,1700726400000,194,13.4
100,18.0,11.0,88,1010.1,0.6,1700730000000,191,13.6
100,52.0,7.0,84,1010.0,1.8,1700733600000,194,13.4
100,83.0,2.0,80,1009.4,3.0,1700737200000,193,14.1
99,88.0,5.0,78,1008.7,3.9,1700740800000,189,13.5
90,104.0,38.0,73,1007.7,5.5,1700744400000,186,13.4
100,80.0,12.0,81,1008.0,5.2,1700748000000,185,11.6
100,58.0,8.0,80,1007.2,5.9,1700751600000,185,11.9
100,24.0,8.0,76,1006.7,6.2,1700755200000,193,16.2
100,4.0,0.0,75,1006.2,5.9,1700758800000,195,15.6
100,0.0,0.0,76,1005.3,6.1,1700762400000,196,15.7
100,0.0,0.0,78,1004.8,6.1,1700766000000,193,17.0
100,0.0,0.0,80,1004.2,6.3,1700769600000,194,17.8
